id;estado;setor;faturamento_informado;divida_total_pj;score;taxa;atraso_corrente;prazo;valor_contrato;valor_contrato_mais_juros;valor_em_aberto
171258;SP;VAREJO;40000;68000;178;6,216;0;12,6;5548,5675;7150,44;0
175114;MG;VAREJO;45000;8000;638;4,5255;1057;12,6;11099,865;13409,76;10057,32
7170;RN;VAREJO;300000;94014;154;5,145;752;6,3;16230,1965;18472,92;0
14833;ES;BENS DE CONSUMO;70000;2000;159;4,9875;1485;4,2;5363,3265;5769,6;4327,2
15352;SP;SERVICOS ADMINISTRATIVOS;88933;68000;734;4,4625;0;12,6;5581,569;6619,92;0
23172;MS;VAREJO;30000;29000;218;5,124;0;12,6;5548,536;6735,48;0
30118;PB;VAREJO;600000;2000;225;4,767;941;12,6;22317,0255;26533,8;18634,33
48339;MG;INDUSTRIA DIGITAL;30000;0;711;4,7985;0;6,3;5424,2475;5853,24;0
68578;BA;SERVICOS DE EDUCACAO;16000;0;482;4,9245;0;12,6;11100,054;13761,72;0
70435;SP;TEXTEIS;38000;0;676;4,767;0;12,6;16646,9835;20006,64;0
90865;MG;ATACADO;190000;128000;179;4,263;0;12,6;55790,259;64399,56;0
121393;MS;BENS DE CONSUMO;50000;40000;280;5,4705;0;12,6;22194,2385;27483,48;0
129601;SP;SERVICOS DE EDUCACAO;200000;99000;215;4,389;66;18,9;114617,1915;146093,76;0
140408;SP;ATACADO;40000;2000;726;4,7565;0;12,6;11099,172;13502,52;0
156318;RN;SERVICOS DE ALOJAMENTO/ALIMENTACAO;38500;4000;360;5,6805;1183;5,25;10803,3765;11999,7;11999,7
163744;SP;SERVICOS DE EDUCACAO;15000;3000;339;5,712;0;12,6;5550,0165;7216,44;0
175122;SP;SERVICOS PROFISSIONAIS E TECNICOS;14000;2000;465;5,691;0;10,5;5530,0875;6802,1;0
4392;SP;SERVICOS DE SAUDE;35000;0;849;4,3365;0;12,6;22320,732;26056,56;0
17659;SP;VAREJO;40000;3000;686;4,599;0;12,6;22194,4695;26233,32;0
24263;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;550000;271000;115;3,528;0;12,6;78169,077;88483,32;0
69290;GO;VAREJO;110000;105000;317;4,3995;0;6,3;37968,9135;40437,06;0
75946;MG;SERVICOS PROFISSIONAIS E TECNICOS;20000;52000;716;5,0715;906;15,75;5620,7025;7456,8;983,45
79166;PI;VAREJO;70000;0;314;4,914;1058;12,6;11166,9705;13789,68;8637,87
132980;DF;BENS DE CONSUMO;13000;0;473;5,376;987;12,6;5550,069;7079,16;4891,07
171021;SP;SERVICOS DE SAUDE;30000;0;507;5,586;0;12,6;13155,891;16361,04;0
1595;SP;SERVICOS ADMINISTRATIVOS;240000;501000;220;4,242;0;12,6;55792,9575;64402,68;0
2958;SP;VAREJO;300000;109000;886;4,1475;0;12,6;55791,8025;64018,44;0
3420;SP;ATACADO;90000;552;272;4,6515;0;18,9;45864,6825;61016,76;0
4817;SP;INDUSTRIA DA CONSTRUCAO;15000;0;192;5,6805;0;12,6;11098,4685;14130,96;0
11189;MA;VAREJO;65000;5135;263;5,082;0;8,4;16364,8485;18659,2;0
19429;PR;ATACADO;250000;414000;635;3,78;1322;12,6;44655,219;50912,88;38063,29
20477;SP;BENS DE CAPITAL;300000;0;292;4,389;0;6,3;10818,9375;11827,68;0
22816;MG;VAREJO;12000;0;509;4,9035;301;12,6;11097,0825;13316,76;0
31458;RJ;SERVICOS ADMINISTRATIVOS;300000;35000;589;4,137;0;12,6;55792,5795;64019,4;0
66277;MG;SERVICOS ADMINISTRATIVOS;110000;123000;111;3,885;493;12,6;22198,449;25636,92;19571,38
82530;PA;VAREJO;16000;0;456;4,9455;0;12,6;5549,838;6863,16;0
117477;RS;VAREJO;900000;519000;179;3,654;1179;6,3;75980,7615;80222,4;52750,23
138352;BA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;15000;0;390;5,6595;1191;12,6;5548,9245;7002,72;7002,72
143015;GO;VAREJO;80000;76000;610;4,032;867;18,9;45855,138;57334,32;22115,46
153167;BA;VAREJO;90000;41000;497;4,62;0;12,6;33290,67;39260,4;0
154561;SP;TRANSPORTE;30000;7000;318;5,5335;0;10,5;5529,0585;6699,3;0
155075;SP;SERVICOS ADMINISTRATIVOS;20000;5000;392;5,439;0;12,6;11097,7545;13821,12;0
169654;RJ;TELECOM;15000;0;611;4,704;0;12,6;5548,62;6597;0
169963;RS;TRANSPORTE;450000;0;377;4,7775;1144;12,6;20088,18;24026,64;21886,57
170803;RJ;SERVICOS ADMINISTRATIVOS;90000;0;283;4,284;0;12,6;11100,9885;13351,08;0
17962;GO;ATACADO;240000;37000;360;3,8535;0;12,6;66950,394;75588,12;0
25267;MA;VAREJO;30000;13000;432;5,145;0;4,2;5362,1505;5648,64;0
30559;MG;PAPEL E CELULOSE;100000;468000;823;4,179;0;12,6;33291,3945;38390,4;0
46933;RJ;TELECOM;100000;97000;792;3,99;0;12,6;44650,893;51420;0
49411;BA;SERVICOS DE EDUCACAO;30000;10000;346;5,334;0;12,6;11157,9825;13658,52;0
59216;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;50000;0;320;4,956;0;12,6;11099,1615;13656,12;0
59476;SP;SERVICOS PROFISSIONAIS E TECNICOS;60000;0;688;4,2735;0;12,6;22194,3645;25745,52;0
71570;SC;SERVICOS DE EDUCACAO;55000;187000;708;4,473;0;12,6;26779,158;31280,88;0
82571;PI;TELECOM;150000;26000;328;4,5885;0;12,6;22194,648;26233,56;0
138126;MG;SIDERURGICA-METALURGIA;50000;26000;447;4,977;0;12,6;11162,067;13596,96;0
143736;BA;VAREJO;10000;18000;488;5,9955;0;12,6;5548,5885;7070,04;0
146515;SP;SERVICOS ADMINISTRATIVOS;275000;145000;325;3,6435;0;12,6;55788,7155;62118,72;0
161148;DF;VAREJO;190000;200000;166;4,011;556;12,6;89308,884;103240,68;0
165269;SP;VAREJO;100000;3000;425;5,061;0;12,6;22201,641;27990,36;0
171205;SP;VAREJO;120000;8000;356;4,914;923;12,6;19975,0845;24028,92;8009,64
11520;SP;VAREJO;30000;0;153;5,6805;0;9,45;5477,6925;6437,97;0
26084;MG;SERVICOS PROFISSIONAIS E TECNICOS;12000;5000;804;4,683;22;3,15;1067,808;1089,33;677,33
46502;SP;SERVICOS PROFISSIONAIS E TECNICOS;50000;7000;409;4,8825;0;12,6;33300,3825;41205,72;0
51480;PI;TELECOM;250000;73000;199;5,292;0;12,6;55792,9575;68296,56;0
74341;SP;ATACADO;20000;9000;325;6,09;0;12,6;5550,069;7390,32;0
79436;SP;VAREJO;30000;2000;635;4,6935;0;12,6;22202,145;27434,16;0
80104;SP;VAREJO;80000;12000;125;6,006;0;6,3;21701,5995;24544,5;0
83794;RN;SERVICOS PROFISSIONAIS E TECNICOS;15000;0;639;4,7145;0;10,5;11005,071;12958,2;0
84841;MT;VAREJO;40000;115000;827;4,368;0;12,6;13389,7995;15548,16;0
87607;MA;TELECOM;60000;0;265;5,1555;0;12,6;11100,2955;13995,48;0
130178;PI;VAREJO;20000;20000;844;4,6305;0;10,5;11002,509;12593,2;0
145979;SP;VAREJO;180000;26000;529;5,061;0;12,6;39048,744;46859,28;0
146919;PR;VAREJO;350000;56000;457;3,7065;0;6,3;54239,0625;56438,64;0
158515;SP;TELECOM;24000;3000;365;5,4705;0;11,55;13335,042;16544,55;0
171600;MG;VAREJO;10000;0;480;5,754;0;12,6;5548,8405;7022,4;0
10404;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;50000;149000;660;4,5255;1353;12,6;11100,789;13533;6737,18
10881;RS;VAREJO;32000;497;160;5,5545;0;12,6;11100,873;14446,2;0
13022;RS;PRODUTOS DE AGROPECUARIA;180000;0;639;4,3155;0;6,3;54296,6655;59538,42;0
14686;RJ;VAREJO;100000;16000;132;5,7435;1554;12,6;16739,5095;21093,6;21093,6
15427;RJ;VAREJO;145000;0;0;4,599;0;12,6;16645,8915;19675,08;0
18718;PR;BENS DE CONSUMO;25000;11000;266;5,166;0;12,6;16647,519;20556,96;0
44299;BA;SERVICOS DIVERSOS;40000;3000;411;5,166;1269;6,3;16226,5845;18021,36;6031,44
54906;MG;VAREJO;15000;26000;479;5,2185;0;12,6;5548,683;6792,12;0
60245;SC;SERVICOS ADMINISTRATIVOS;112000;48000;506;4,263;1255;12,6;16646,0805;19329,36;16107,8
72887;MG;VAREJO;589000;150000;349;4,032;0;12,6;55812,645;64396,44;0
80753;SE;VAREJO;80000;185000;514;3,9165;0;12,6;55801,8405;63561,96;0
82156;ES;SERVICOS ADMINISTRATIVOS;300000;283000;4;3,3915;1051;8,4;109579,7535;117372,16;91177,09
98239;RS;VAREJO;35000;24000;234;6,069;0;8,4;5454,309;6371,28;0
139214;DF;SERVICOS DE SAUDE;40000;72000;175;6,657;0;12,6;16735,236;21859,92;7158,88
144661;MG;VAREJO;3200000;9231000;320;3,402;0;12,6;111600,2055;123231;21458,1
144774;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;40000;101000;375;5,0715;0;12,6;22195,2045;27029,88;18997,26
153307;SP;VAREJO;35000;4000;232;5,817;913;12,6;5581,3065;7149,6;1673,77
172788;SP;SERVICOS PROFISSIONAIS E TECNICOS;13600;7000;724;4,6305;0;12,6;6660,1395;8127;0
1521;PR;VAREJO;20000;23000;314;5,0925;0;12,6;3884,1075;4727,04;0
2090;RS;BENS DE CONSUMO;62000;0;537;5,0925;0;12,6;33292,35;40517,88;0
21185;SP;SERVICOS PROFISSIONAIS E TECNICOS;50000;4000;294;4,956;1487;6,3;16226,847;17922,18;17922,18
40392;PA;VAREJO;103000;0;277;5,712;0;12,6;11095,854;13719,6;0
45850;MT;VAREJO;85000;106000;535;4,4625;1284;12,6;33294,4185;39387,24;26258,16
46571;SP;SERVICOS DE EDUCACAO;170000;70000;657;4,389;0;18,9;40111,47;50802,84;0
62975;BA;INDUSTRIA DA CONSTRUCAO;310000;33000;421;4,4625;1359;12,6;22195,509;26168,76;26168,76
83288;RS;VAREJO;30000;16000;474;5,25;1274;12,6;16646,9835;20572,2;18762,48
98308;SP;INDUSTRIA DIGITAL;110000;108000;555;4,0425;0;18,9;80241,315;100042,2;0
98775;PR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;15000;55000;716;5,523;1127;12,6;16646,217;20760,72;12110,42
104820;PE;INDUSTRIA DA CONSTRUCAO;165000;0;429;3,8745;0;6,3;21708,036;23078,88;0
117653;SP;SERVICOS PROFISSIONAIS E TECNICOS;35000;13000;337;5,334;1116;12,6;22195,0995;27402,96;17991,15
117674;GO;VAREJO;30000;315;242;5,418;927;12,6;11159,7465;13816,68;2302,78
155655;SP;VAREJO;250000;250000;182;3,465;0;5,25;32318,1705;33727,6;0
12;SP;VAREJO;36600;16000;807;3,1395;0;12,6;27894,258;30450,24;0
659;SC;SERVICOS ADMINISTRATIVOS;10000;0;560;4,053;0;12,6;11097,366;12733,68;0
1300;MS;TRANSPORTE;14000;0;365;5,0925;1571;12,6;6659,751;8299,2;6413,64
5701;MG;ATACADO;48000;0;486;4,809;0;12,6;11166,897;13699,92;0
13902;SP;INDUSTRIA DIGITAL;30000;0;464;5,0715;0;12,6;11099,2245;13759,68;0
21199;SP;SERVICOS ADMINISTRATIVOS;60000;2000;481;4,83;0;12,6;16645,755;19907,28;0
24282;SP;TRANSPORTE;24000;60000;323;5,1345;0;12,6;11096,778;13436,04;0
47044;MS;VAREJO;50000;21000;488;4,998;374;12,6;11097,429;13427,64;787,39
47396;DF;SERVICOS PROFISSIONAIS E TECNICOS;30000;354;389;4,7775;1079;12,6;5548,7355;6635,88;1105,98
53718;SP;VAREJO;25000;30000;356;5,2815;0;10,5;4401,1905;5216,9;0
65412;CE;VAREJO;70000;0;321;5,103;1302;12,6;11097,3975;13505,88;12380,39
74976;MG;SERVICOS DE EDUCACAO;40000;52000;841;4,662;0;12,6;22195,992;26516,16;0
76697;DF;SERVICOS PROFISSIONAIS E TECNICOS;45000;0;248;4,914;0;10,5;11002,362;12737,6;0
99410;MG;TELECOM;100000;143000;263;4,0425;0;12,6;61374,81;70207,2;0
138310;SP;BENS DE CONSUMO;43000;13000;599;4,788;0;12,6;27745,1265;33426,24;0
140886;PE;TELECOM;30000;4000;325;4,998;0;12,6;11098,08;13532,88;0
156492;PE;VAREJO;30000;204;337;5,355;0;4,2;5375,5695;5761,4;0
158498;SP;VAREJO;19000;11000;573;5,7855;1028;10,5;7703,409;9563,5;4667,46
168367;SP;SERVICOS PROFISSIONAIS E TECNICOS;260333;0;172;4,0215;1051;6,3;16226,511;17315,4;5437,45
175633;SP;VAREJO;75000;8000;402;5,2395;0;12,6;22195,593;27354,96;0
2085;PR;VAREJO;40000;0;635;4,5045;0;6,3;10818,549;11597,88;0
4416;RS;INDUSTRIA DIGITAL;40000;15000;156;5,1135;0;12,6;11097,2925;13505,76;0
13391;SP;VAREJO;17000;0;126;6,216;0;12,6;5548,5255;7139,04;0
46205;MG;SERVICOS DIVERSOS;10000;6000;111;5,628;1333;12,6;11097,5445;13921,68;11502,03
59621;AC;SERVICOS ADMINISTRATIVOS;196000;0;325;4,6305;0;12,6;27908,16;33447,36;12952,38
70171;RJ;TRANSPORTE;29000;10000;689;4,6725;0;12,6;11097,3975;13194,24;0
77761;MG;INDUSTRIA DA CONSTRUCAO;150000;187000;379;3,906;0;9,45;60573,5025;67939,11;0
127053;PR;VAREJO;25000;0;467;4,6095;0;12,6;11097,849;13209;0
159109;AM;VAREJO;47500;92000;538;4,473;0;12,6;33293,0745;39252,96;0
13611;SP;ATACADO;650000;896000;575;3,549;409;12,6;55829,8335;63144,84;12622,49
15983;BA;VAREJO;50000;322000;507;4,3155;0;12,6;27751,0905;33269,4;0
22213;RS;VAREJO;60000;16000;189;4,6515;0;6,3;8652,7875;9285,12;0
22671;MG;TRANSPORTE;135000;4000;601;4,116;1319;6,3;16227,96;17518,98;8233,29
44628;PR;VAREJO;50000;4000;273;5,019;0;12,6;22200,255;27701,16;0
44785;SP;PAPEL E CELULOSE;110000;1056000;367;4,4205;1375;12,6;55801,0635;65419,2;59781,16
60067;SP;VAREJO;40000;8000;424;5,3235;0;12,6;5548,6725;6831,48;0
113724;PR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;60000;0;258;5,0085;0;6,3;2163,2205;2349,6;0
144000;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;70000;84000;125;6,216;1179;12,6;8926,533;11457,48;10457,4
149245;RN;SERVICOS PROFISSIONAIS E TECNICOS;50000;56000;390;5,271;0;6,3;10816,2285;11863,44;0
160855;PA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;30000;7000;517;5,229;0;12,6;11162,256;13801,68;0
165330;SC;SERVICOS ADMINISTRATIVOS;70000;34000;498;4,5465;0;12,6;33297,285;39951,84;0
3196;PI;SERVICOS PROFISSIONAIS E TECNICOS;45000;0;293;5,145;0;6,3;8137,8255;8867,88;0
9829;SC;;80000;33000;410;4,074;0;12,6;22194,7005;25492,8;0
28400;MG;VAREJO;10000;274;743;4,5255;0;12,6;5549,565;6651;0
58281;PR;VAREJO;90000;253000;307;4,3995;0;7,35;29338,449;32831,26;0
87020;RJ;BENS DE CONSUMO;28000;8000;505;4,914;721;12,6;8322,9615;10012,08;722,12
90629;MG;BENS DE CONSUMO;23000;0;248;5,439;1233;12,6;8322,9615;10306,44;8588,7
108783;RJ;VAREJO;35000;12000;418;5,3445;0;6,3;10816,3335;11902,08;0
114136;PR;VAREJO;300000;15000;236;4,0005;0;6,3;21635,2395;23064,36;0
116311;SP;VAREJO;60000;826;561;5,0295;1144;12,6;11165,7315;13825,68;10294,96
128136;PR;VAREJO;395000;286000;582;3,969;0;6,3;43402,317;45879,48;0
128872;PR;ATACADO;115000;0;395;4,2735;0;6,3;21635,586;23319,96;0
136393;RO;SERVICOS ADMINISTRATIVOS;10000;0;398;5,1975;0;12,6;5549,859;6969,6;0
150136;SP;SIDERURGICA-METALURGIA;15000;1000;709;4,599;0;12,6;11097,366;13132,08;0
154089;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;70000;71000;476;3,948;1100;12,6;22195,383;25389,48;18997,05
164096;SC;TEXTEIS;55000;25000;593;4,5465;0;18,9;40109,538;51227,64;0
174435;RN;VAREJO;65000;0;427;5,2815;0;12,6;16746,6915;20946,96;0
12355;RS;SERVICOS ADMINISTRATIVOS;80000;19000;111;5,67;0;12,6;11097,198;13900,44;0
16292;CE;VAREJO;22000;0;418;4,599;0;12,6;11097,2715;13116,72;0
18976;SP;VAREJO;57000;73000;534;4,5255;0;8,4;10911,2955;12314;0
25485;SC;VAREJO;30000;1000;165;5,565;0;12,6;11099,928;14278,44;0
32761;MG;VAREJO;80000;140000;532;4,347;0;12,6;22195,74;26012,28;0
53044;SP;VAREJO;60000;23000;509;4,5675;0;12,6;11097,408;13116,84;0
60836;PR;ATACADO;30000;3000;335;5,187;0;12,6;11160,324;13672,8;0
66167;SC;TRANSPORTE;160000;182000;189;4,137;0;9,45;32876,1615;37212,39;0
66410;MG;BENS DE CONSUMO;18000;27000;431;5,0085;1289;12,6;5548,662;6713,76;5555,4
80412;SP;VAREJO;45000;10000;364;4,893;1191;12,6;5548,746;6683,28;4377,79
87988;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;45000;2000;334;4,956;1253;12,6;11097,3765;13400,16;12283,48
118563;MT;QUIMICA-PETROQUIMICA;45000;0;161;6,447;0;12,6;8879,5035;11945,4;0
173327;MG;INDUSTRIA DIGITAL;18000;15000;223;5,691;0;12,6;5548,557;6950,16;0
17525;SP;SERVICOS DIVERSOS;30000;0;376;5,1345;1415;12,6;11097,2295;13505,64;11068,12
19875;MS;VAREJO;70000;3000;347;5,1555;1249;12,6;22197,0945;27445,8;11941,64
25381;SC;VAREJO;35000;21000;397;5,1135;0;12,6;11097,0825;13470,96;0
49229;PA;ATACADO;80000;2000;440;4,7775;0;12,6;5548,7145;6635,88;0
66750;CE;BENS DE CONSUMO;40000;0;471;5,1135;0;12,6;5548,6725;6752,88;0
70848;SP;ATACADO;30000;3000;714;4,767;0;12,6;16646,763;19981,92;0
76467;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;140000;100000;172;4,4205;1129;12,6;39069,1245;46137,24;23068,62
111128;RJ;SERVICOS ADMINISTRATIVOS;95000;19000;435;4,7775;884;12,6;22196,2755;26741,28;14843,4
126031;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;70000;3000;664;4,053;0;12,6;7768,5405;8958,48;0
139340;SC;VAREJO;20000;0;399;5,4285;0;6,3;5426,757;6082,5;0
148716;SP;INDUSTRIA DA CONSTRUCAO;120000;28000;562;4,809;1039;6,3;27136,9245;29895,54;3880,62
149566;GO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;30000;3000;242;5,1345;199;6,3;5407,773;5862,78;4477,53
156640;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;40000;15000;414;4,9455;0;12,6;4439,967;5504,64;0
159337;SP;VAREJO;250000;50000;246;4,7775;976;12,6;16739,5725;19997,76;8133,25
171966;PA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;100000;4000;211;4,2525;0;12,6;27745,2525;32423,28;0
173084;SP;SERVICOS DE EDUCACAO;60000;0;263;4,7985;0;12,6;22195,362;26642,16;0
180718;GO;VAREJO;15000;8000;491;4,935;0;12,6;7770,3885;9694,56;0
3995;GO;VAREJO;90000;58000;540;3,927;0;12,6;55799,142;63500,04;0
4609;RN;VAREJO;45000;0;246;4,914;1618;12,6;22194,7215;26732,76;24505,03
14249;MG;SERVICOS DE EDUCACAO;30000;54000;365;4,8615;0;6,3;10816,6065;11754,72;0
34341;SC;ATACADO;535000;14000;493;4,137;1319;12,6;89268,123;102430,92;68287,28
40875;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;54000;33000;142;6,2685;275;12,6;5579,1435;7189,92;95,16
45658;PE;BENS DE CONSUMO;25000;12000;516;4,7985;1253;12,6;11097,576;13304,64;7687,65
46926;MS;VAREJO;90000;8000;896;4,305;0;12,6;11097,576;12944,88;0
48773;SP;VAREJO;57000;234000;571;4,599;0;11,55;22104,768;26316,73;0
55427;GO;VAREJO;550000;494000;527;3,78;0;6,3;32544,561;33977,52;0
57666;CE;VAREJO;50000;79000;148;6,258;0;6,3;5408,4765;6168,66;0
62162;GO;SERVICOS PROFISSIONAIS E TECNICOS;45000;225;399;4,9035;0;12,6;16645,986;20024,28;0
70481;PR;VAREJO;90000;5000;465;4,998;0;6,3;16225,2405;17751,42;0
74846;SC;PRODUTOS DE AGROPECUARIA;1000000;321000;346;4,326;0;6,3;32544,1095;34545,42;0
84476;PB;VAREJO;70000;119000;610;4,473;0;12,6;39053,1855;45618,12;0
87593;PR;ATACADO;2500000;2395000;227;3,885;0;6,3;86786,091;90909,54;0
156950;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;30000;3000;473;5,3865;1060;12,6;11766,1425;14729,28;9758,95
167570;SP;BENS DE CAPITAL;30000;0;748;5,376;0;12,6;13237,9905;16617,36;0
169253;RN;SERVICOS DE ALOJAMENTO/ALIMENTACAO;48000;43000;106;6,447;878;12,6;5549,6175;7452,96;6360,79
176159;SP;INDUSTRIA DA CONSTRUCAO;18400;9000;274;6,006;1060;11,55;5526,4965;7167,16;5212,48
176255;GO;ATACADO;45000;33000;422;4,9035;0;12,6;16646,5215;20100,84;0
4308;RS;INDUSTRIA DIGITAL;27000;8000;810;4,0635;0;12,6;27919,0695;32770,2;0
8369;GO;VAREJO;220000;459000;455;4,053;0;12,6;16646,385;19139,04;0
8398;PR;VAREJO;80000;162286;572;3,9795;0;6,3;21634,6935;22995,54;0
14038;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;30000;587;323;5,124;0;12,6;11097,618;13560;0
46422;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;90000;3000;118;5,7435;1406;12,6;16738,407;21029,52;21029,52
60581;PI;VAREJO;12000;4000;607;4,914;0;5,25;8616,1425;9187,8;0
61331;SC;SERVICOS DE ALOJAMENTO/ALIMENTACAO;80000;8000;428;4,7985;520;12,6;33292,0035;39815,16;30111,19
63596;PR;SERVICOS PROFISSIONAIS E TECNICOS;75000;10000;340;4,662;0;6,3;21635,586;23633,94;0
80829;PE;ATACADO;90000;167000;410;4,6095;13;12,6;55827,135;67291,44;19866,48
98280;SP;VAREJO;250000;492000;131;4,0425;0;12,6;66955,0245;76590,36;0
112601;SP;VAREJO;25000;9000;329;6,2055;1060;12,6;5548,599;7150,56;4334,09
115651;SP;VAREJO;317000;566000;723;3,675;1116;12,6;55821,9165;63342,6;42228,4
136546;SP;BENS DE CONSUMO;10000;0;380;5,901;0;12,6;11097,87;14192,76;0
139069;PA;VAREJO;380000;475000;647;3,6435;0;6,3;43404,4065;45437,52;0
157370;RS;VAREJO;35000;43000;776;4,578;0;12,6;18311,0025;19531,25;0
159941;SP;VAREJO;85000;48000;295;4,9665;0;12,6;39078,7215;48138;3002,78
1404;RS;INDUSTRIA DIGITAL;15000;30000;495;4,5675;0;12,6;11097,3975;13116,84;0
1994;SP;INDUSTRIA DA CONSTRUCAO;100000;0;310;5,0295;0;6,3;21637,098;23578,26;0
4723;SP;SERVICOS DIVERSOS;33000;2421;303;4,7565;0;12,6;11099,529;13551,84;0
20814;RJ;SERVICOS PROFISSIONAIS E TECNICOS;200000;201000;373;4,5675;0;6,3;43419,369;47429,94;0
42662;SP;VAREJO;12000;0;722;5,0085;1364;12,6;5584,551;6984,96;6402,88
51879;PR;INDUSTRIA DA CONSTRUCAO;120000;32000;332;4,599;0;9,45;44009,658;49493,43;0
54414;PI;BENS DE CONSUMO;35000;0;274;5,0295;0;12,6;22193,934;26787,12;0
55624;PA;PRODUTOS DE AGROPECUARIA;50000;28000;723;4,7775;0;12,6;22194,879;26543,64;0
61369;AM;VAREJO;40000;41000;389;5,04;0;12,6;16649,7765;20748,36;0
62755;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;45000;3000;393;4,9035;0;12,6;11097,366;13349,52;0
65489;SE;VAREJO;30000;43000;460;5,292;0;12,6;11097,9015;13721,04;0
69263;RS;SERVICOS DE ALOJAMENTO/ALIMENTACAO;72000;272000;331;4,5675;0;13,65;27864,396;33853,3;1950,03
71216;PA;ATACADO;250000;78000;149;4,3785;976;6,3;21713,1285;23672,76;1030,38
74786;SP;SERVICOS PROFISSIONAIS E TECNICOS;40000;48000;496;5,103;0;12,6;22325,058;27433,2;0
87460;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;700000;2505000;80;6,195;0;3,15;56027,5275;57258,51;0
103082;PB;VAREJO;11500;0;332;5,859;0;9,45;5477,3145;6428,16;0
112697;SC;SERVICOS ADMINISTRATIVOS;35000;5000;233;5,754;0;12,6;11097,6705;14044,92;0
113879;SP;SERVICOS PROFISSIONAIS E TECNICOS;145000;0;159;4,9875;0;6,3;16278,1185;17887,08;0
159961;MA;SERVICOS PROFISSIONAIS E TECNICOS;61507,9;14000;451;5,04;932;12,6;11165,9625;13843,44;4264,68
3112;SP;BENS DE CONSUMO;14000;0;748;4,641;0;12,6;15626,457;18642;0
4530;SP;SERVICOS DE SAUDE;50000;30000;534;4,6935;0;18,9;22924,6605;30013,38;0
6633;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;35000;8000;437;4,599;1472;12,6;5548,6305;6558,36;4274,56
11674;PE;VAREJO;65000;19000;325;4,2105;0;12,6;16649,577;19703,52;0
48689;PA;VAREJO;350000;0;345;4,4205;0;6,3;37991,688;41267,94;0
103204;SC;BENS DE CONSUMO;400000;545000;124;4,053;1263;6,3;54244,2915;57230,46;57230,46
108132;SP;VAREJO;15000;23000;453;5,649;1114;6,3;10816,722;12069,36;4023,12
110746;SP;VAREJO;38255,4;19000;524;5,2395;0;6,3;21633,7065;23860,86;0
117789;SP;VAREJO;713257;2407000;415;3,213;0;18,9;111885,7005;134053,2;0
122885;SP;INDUSTRIA DIGITAL;285842;0;822;3,654;0;18,9;137519,6655;164104,2;0
131099;RJ;SERVICOS DIVERSOS;40000;0;303;4,7985;1066;12,6;5549,082;6693,48;3718,23
150248;SP;VAREJO;28000;799;314;5,817;0;10,5;11056,374;13489,2;0
159794;MG;MINERACAO;45000;0;619;4,515;0;12,6;11100,663;13502,28;0
161580;CE;INDUSTRIA DIGITAL;10000;5000;465;5,943;0;12,6;5581,569;7215,48;0
169910;SC;VAREJO;50000;9000;101;6,279;0;12,6;11097,8175;14480,28;0
173977;RS;ATACADO;50000;0;480;5,0295;1116;12,6;11100,9885;13995,36;12829,08
18213;PE;INDUSTRIA DA CONSTRUCAO;100000;8000;112;6,174;0;12,6;16647,435;21739,08;0
37283;GO;SERVICOS ADMINISTRATIVOS;300000;34000;208;4,4205;0;12,6;21637,8225;23682,3;0
40672;SP;ATACADO;80000;2000;386;4,998;0;12,6;66949,701;80536,92;0
46160;SP;VAREJO;10000;10000;569;5,292;0;11,55;5525,0475;6675,02;0
57979;RS;SERVICOS ADMINISTRATIVOS;400000;984000;375;3,6855;0;6,3;43426,8555;46152;0
60040;SP;SERVICOS DE EDUCACAO;29000;14000;270;5,2395;0;6,3;5408,172;5931,78;0
61984;SP;VAREJO;60000;15000;347;5,124;0;6,3;16227,96;18172,02;0
67272;PB;VAREJO;30000;36000;370;5,103;0;12,6;11097,429;13505,88;0
69006;CE;TELECOM;50000;5000;342;4,9665;0;12,6;33293,694;40441,44;0
70978;RS;ATACADO;850000;295000;517;3,738;0;10,5;55303,1955;61535;0
85778;ES;SERVICOS ADMINISTRATIVOS;180000;336000;177;4,305;0;6,3;37968,9135;40303,8;0
